destination,category,user_url,username,stars,time,text
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/107398001206606327487/reviews?hl=en,Bima Galuh,1,4 years ago,pelayanan buruk sekali tidak ada senyum salam dan sapa tidak ada pengarahan juga kasian yang belum tau prosedur yg harus bagaimana ! mohon untuk di evaluasi ulang agar pelayanannya nyaman
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/115531197334920511596/reviews?hl=en,Rizky Ichsan,1,a year ago,"Rak mutu pelayanan e, antri ne rak jelas dan ora disiplin. Tai ket biyen"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/118066662828617873855/reviews?hl=en,Syifa Safira,5,2 years ago,"farmasi nya terbaeeeek👍🏻 cepat, ramah, informatif, menyediakan pelayanan informasi obat & konseling yg sangat informatif …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/113898053230947600924/reviews?hl=en,Faruq Abdul Jabbar,5,7 years ago,"Mulai pelayanan jam 08.00, tapi antrian bisa ambil dari jam 07.00 an.. Saya datang pas jam 08.00 sudah dapat antiran ke 10 di BP Gigi.. 😀

Untuk ukuran puskesmas, ini udah diatas rata2, top dah.. 👍"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109711830016271589198/reviews?hl=en,Ayis Cakra,5,2 years ago,"Pelayanan ramah dan baik.
Sangan sabar dalam membantu pasien 👍 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/107838344748758669072/reviews?hl=en,Nurul Qurniawan,1,4 years ago,"Pelayanan untuk korban kecelakaan sangat buruk, tidak ada dokter yg bertugas saat malam, tidak direkomendasikan untuk korban kecelakaan, orang habis kecelakaan malah ditanya aneh² . Payaahh"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109638511647979980183/reviews?hl=en,dentiko mutou,5,7 years ago,Fasilitas layanan primer yang baik dan menyenangkan dengan prlayanan yang ramah. Tapi pasiennya banyak sekali sehingga harus antri lama untuk diperiksa dokter.
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/112564731401569703965/reviews?hl=en,Nindy Tiyan,5,2 years ago,"Pelayanan bagus,cepat,petugas ramah,asri & bersih,semoga semakin maju👍 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/101042084013306993912/reviews?hl=en,d'memeng d'memeng,1,3 years ago,Bisa gakk boikot aja puskesmas Piyungan ini pelayanannya sangat burukkk!!! Dokternya selalu menyepelekan penyakit pasiennya!! Dari dulu pelayanannya sama aja buruk. Apa perlu saya laporkan dinas Bantul lagi?!!
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102942536728765686855/reviews?hl=en,Iis muryani,1,3 years ago,"pelayan didepannya sangat tidak ramah
sudah daftar, diputer puterin
suruh balik lagi, daftar lagi
bagian pendaftaran cenderung nada tinggi"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/115236324729447194944/reviews?hl=en,Eva Nurfadila,5,2 years ago,"Pelayanan di puskesmas ini sangat baik, petugas disini juga ramah, semoga semakin berkembang lagi untuk kedepannya"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/108069785071072899812/reviews?hl=en,Dela Saputri,5,10 months ago,"Layanan mantap, ramah dan cepat."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/105898461016048672542/reviews?hl=en,Gesti wahyuningsih,1,Edited 2 years ago,"gak tau dgn sistem antrian poli di luar, yg dtng akhir tp bisa lbh dlu dipanggil.."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109966462801799567736/reviews?hl=en,yuliantisulistyo_,5,10 months ago,Pelayanannya mantap betull 👍🏻 …
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/113632242507957064841/reviews?hl=en,prihartinto sri,5,2 years ago,"Pelayanan baik, sudah dipisahkan sesuai keperluan pasien"
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/118268003088216865656/reviews?hl=en,Widi Iskandar,5,5 months ago,"𝙱𝚎𝚛𝚜𝚒𝚑, 𝚁𝚊𝚖𝚊𝚑, 𝙽𝚢𝚊𝚖𝚊𝚗, 𝚝𝚒𝚍𝚊𝚔 𝚝𝚎𝚛𝚕𝚊𝚕𝚞 𝚛𝚊𝚖𝚊𝚒... …"
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/108899694280694817968/reviews?hl=en,Danan Christadoss,5,3 months ago,"Quite comfortable, easy to board and appreciate the efforts of the staff to ask passengers for feedback"
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/106495282547749199210/reviews?hl=en,yulia hidayati,3,2 years ago,"Lack of progression compare with tirtonasi station at Solo.
Seriously consider the significant effect of the public transport, the station need to be improved.
Not even enough lights at nights 😢 …"
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/118206064903631807372/reviews?hl=en,anto prayogi,5,Edited 11 months ago,"So quiet in that morning, just arrived"
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/103349085751808043269/reviews?hl=en,Restiawati Niskala,3,6 months ago,Wide. Clean. The staffs are friendly. Hospitality.
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/101236688327022408520/reviews?hl=en,Regional 2000 (ReggytwoK),2,a year ago,"Not passengers friendly.

The ticket counters are upstair and to get there one has to climb the high steel stairs.

Not safe for elderly, children and those with heavy luggages. Let alone disabilites.

Imagine bringing a heavy bag up to the ticket counters on the 2nd floor.

It is a government building but unsavely designed. This appears as generinc in many government bus stationss or terminals.

Plenty of warung for foods and drinks.

Relatively clean."
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/112882479029582440612/reviews?hl=en,Wina K,4,4 years ago,One of the bus station on Yogyakarta. Have a good building and this place can be an option for an intercity transit.
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/107738009831439602169/reviews?hl=en,Dr. Ajmal Mueen Kodiyathur,2,a year ago,"An average place with basic amenities
only"
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/112282494775111188251/reviews?hl=en,Muhammad Mufti,4,2 years ago,Actually this is a good bus station. The common problems in our public space is always in maintenance. I see many dirty spot here especially the floor.
Terminal Giwangan Yogyakarta,Transportation,https://www.google.com/maps/contrib/118071083580582744164/reviews?hl=en,Adam Tamowski,5,a year ago,Local bus to Kudus (near Jepara) departs from here. Despite shady neighborhood it is totally safe.
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/100390402134349283752/reviews?hl=en,dwi audit,5,6 years ago,"This parking area is for the bus. So, for the group package who wants to visit Malioboro, Yogyakarta has 3 parking areas, and Parkir Ngabean is the one. Please remember the name when you go to Malioboro, in order to make it easy if you are get lost from your group, you may ask the becak or find out in the Google Maps by mention this parking area."
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/115195664439753694664/reviews?hl=en,Hafizh Subhan,4,7 years ago,"Good management parking. Bus park at the underlevel. Car and motorcyle park on the top level. But, the parking cost. u will get pay more than price from gov."
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/112416179611388571341/reviews?hl=en,ANISANESYAKUSUMAANDINIRIANY ANISA,1,7 years ago,End so Thank's you staf aktiv in parking area save all to unite Castem parking your location otlet's.
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/100744075302043933549/reviews?hl=en,Amalia Arisandi (aMeL),5,7 years ago,"park your bus here and go with travel shuttle to maximum 3 main destinations (keraton, taman sari, etc.) for very affordable price"
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/108350584326470958937/reviews?hl=en,Aditya Gold,5,7 years ago,"Very busy Trans Jogja bus stop, 2B, 3A, 3B,6A, 6B, 8, 9, 10, and 11 route stops here."
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/115971387369135384666/reviews?hl=en,oknika dwi untari,4,8 years ago,Large space to parking. But far enough from Malioboro.
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/102463227978015411747/reviews?hl=en,Pieter Danang,4,7 years ago,Spacious parking lot
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/115188608371706589406/reviews?hl=en,mikael rinto,3,9 years ago,Sadly...the place was a train station which was converted to be a parking area
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/111461133211978512374/reviews?hl=en,Dwi Bayu Satmoko Guribanto,4,7 years ago,"easy acces, but little expensive.."
Terminal Ngabean,Transportation,https://www.google.com/maps/contrib/111861959453340505482/reviews?hl=en,Maria Itto,3,7 years ago,"Gosh, just wish that it's not a peak time..."
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/103786406373749218365/reviews?hl=en,TONGKY M,3,6 months ago,"Tugu station has improved compared to surabaya gebung station. The facility here is much better.

But the car parking and car entrance line is the worst. Only one line to pick up and drop off passenger. I have end up walking from the car parking entrance payment gate to the terminal. It is a poor management of the railway station. I should drop off by the roadside and walk less to the terminal.

There are a lot shop to buy gift and others. The ticket counter when I purchased my ticket at 11.30pm was quite and prompt service.

I took an exclusive coach from yogya to surabaya for IDR340K. the journey was ontime departing and reaching destination within 4 hours. The view was great with many paddy fields."
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/117765719098859522182/reviews?hl=en,Tenri Wega Herawati,5,8 months ago,"Tugu Yogyakarta Station offers a comfortable, strategic, and culturally rich travel experience. Overall it delivers excellent facilities, well integrated transportation access, and a charming atmosphere for heritage lovers. A must visit gateway when arriving in Yogyakarta."
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/117674504921821535210/reviews?hl=en,Rima Amalia Eka Widya,4,10 months ago,"Busy, central station with good connections

Stasiun Tugu is one of the main train stations located right in the heart of Yogyakarta. Most intercity trains depart from or arrive here, including the train to the airport, so it's a really important hub for travelers.

It’s almost always busy, especially on weekends or during the holiday season, so be prepared for the crowd. One thing I find a bit confusing is figuring out which platform to go to when entering from the south gate, it's not always very clear (haha), so it might take a few minutes to get your bearings.

Overall, it's a convenient and well-connected station, especially if you're exploring Java by train!"
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/109956139444870994678/reviews?hl=en,Paul H,3,3 months ago,"Limited info here, except to reiterate what others have said. If you want a long-distance train and not the airport train, make sure you choose the right door!

Once through the electronic gates for the YIA airport trains, I was a bit surprised by how compact the waiting area was, and how little signage there was. Thankfully, the locals are friendly and helpful. Better than signage, I think.

I'd love to explore the entire Indonesian rail system, but I'm thinking I'd need to chill a good bit to make that work. Always good to know where you are and where you're going. :)"
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/112264695228796971770/reviews?hl=en,Marda Annafin Kurniawan,5,Edited a year ago,"If you don’t know something, you can ask the station staff or security officers. They will help you kindly and politely. This is what I love about Yogyakarta—people here are so friendly. You don’t need to feel shy or scared; they will answer your questions with a smile.

Tugu Station is always bustling with activity. On a bright morning, cars and motorbikes are neatly parked, and the area around the station is clean. The fresh morning air adds a sense of renewal, symbolizing the hopes and spirit of Yogyakarta’s people. This station stands as a witness to their journeys, as they strive toward dreams and aspirations."
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/111592157873855272506/reviews?hl=en,Wahyu Hidayat,5,a year ago,"They provide free refills of clean drinking water in the waiting area. Additionally, this place is welcoming to tourists, as it offers a variety of traditional Yogyakarta cuisine upon arrival at the station. It’s perfect for those who don’t have time to buy local delicacies elsewhere. This station is also among the busiest railway stations in Indonesia."
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/112902654422916702099/reviews?hl=en,J Bz,4,11 months ago,"Busy sratin that serves many routes to major cities.
Amenities all there, food, toilet, prayer rooms, etc

Friendly staff to guide 1st timers.
Seats to wait for train but all tajen up.

Train does mot stop for long. One must be ready at platform as the train arrives and when called bt the station master.
Listen out fie his calling in his sing song voice. Almost lije an auctioneer."
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/104951425012744825060/reviews?hl=en,Andryan Pradipta,5,a year ago,A legendary station where every clip of KAI footage video always including this station. Good station where serve KRL and executive train route. From here you can walk directly to malioboro street. facilities of station almost completely and friendly for everyone. Also inside this station you could find luggage storage service so you can go walk around without worrying about your thing if you only spend some hours here
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/106624762668349059832/reviews?hl=en,fransiska debora,5,4 months ago,"in public holiday so crowded.

but i think its hard to find blue bird spot here in this station, maybe you have to book local taxi here.

i have to round a circle to pick up or drop off to avoid the traffic.

overall is good"
Stasiun Tugu Yogyakarta,Transportation,https://www.google.com/maps/contrib/111522477467830244264/reviews?hl=en,Monidhiya Annaufal,5,2 years ago,"Having recently visited the bustling Yogyakarta train station, I was thoroughly impressed by the efficiency and convenience it offered. From the moment I stepped onto the platform, I was greeted by helpful staff who guided me effortlessly through the ticketing process. Despite the station being quite crowded, the layout was well-organized, and I never felt overwhelmed. The facilities were clean and well-maintained. Overall, my experience at this train station was nothing short of excellent, and I would highly recommend it to anyone."
Lempuyangan Station,Transportation,https://www.google.com/maps/contrib/101287128114521298382/reviews?hl=en,muhdi mancing,5,7 months ago,"Lempuyangan Station is one of the main train stations in Yogyakarta, Indonesia, and is located in Bausasran, Danurejan.
Facilities include a large, Class B station with 11 train tracks. It serves mixed-class and economy intercity trains, agglomeration trains, and the Yogyakarta Commuter Line.
Self-service check-in for boarding passes is also available, along with 24-hour service, restrooms, a prayer room, a children's play area, food stalls, and more.

Several trains stop at the station, including the economy intercity trains: Bogowonto, Gajahwong, Sri Tanjung, Pasundan, Kahuripan, Bengawan, Jaka Tingkir, and Logawa; the Yogyakarta Commuter Line (Yogyakarta-Palur); and the Joglosemarkerto agglomeration train (Solo Balapan-Semarang Tawang)."
Lempuyangan Station,Transportation,https://www.google.com/maps/contrib/101223597974673710056/reviews?hl=en,Ricky,4,9 months ago,"The station is large and spacious, but without portable air conditioning, the inside can feel very hot and stuffy. Even with large fans installed, they don’t seem to reduce the heat effectively. The entrance and exit areas are often crowded with unofficial parking, which can make it difficult for passengers to get in and out. On the positive side, the facilities are fairly complete, including a ticket counter, souvenir shop, toilets, and a prayer room."
